DateID,Date,DayofWeek,Month,Quarter,Year,Isweekend
20170621,2017-06-21,2,6,2,2017,False
20170622,2017-06-22,3,6,2,2017,False
20170623,2017-06-23,4,6,2,2017,False
20170624,2017-06-24,5,6,2,2017,True
20170625,2017-06-25,6,6,2,2017,True
20170626,2017-06-26,0,6,2,2017,False
20170627,2017-06-27,1,6,2,2017,False
20170628,2017-06-28,2,6,2,2017,False
20170629,2017-06-29,3,6,2,2017,False
20170630,2017-06-30,4,6,2,2017,False
20170701,2017-07-01,5,7,3,2017,True
20170702,2017-07-02,6,7,3,2017,True
20170703,2017-07-03,0,7,3,2017,False
20170704,2017-07-04,1,7,3,2017,False
20170705,2017-07-05,2,7,3,2017,False
20170706,2017-07-06,3,7,3,2017,False
20170707,2017-07-07,4,7,3,2017,False
20170708,2017-07-08,5,7,3,2017,True
20170709,2017-07-09,6,7,3,2017,True
20170710,2017-07-10,0,7,3,2017,False
20170711,2017-07-11,1,7,3,2017,False
20170712,2017-07-12,2,7,3,2017,False
20170713,2017-07-13,3,7,3,2017,False
20170714,2017-07-14,4,7,3,2017,False
20170715,2017-07-15,5,7,3,2017,True
20170716,2017-07-16,6,7,3,2017,True
20170717,2017-07-17,0,7,3,2017,False
20170718,2017-07-18,1,7,3,2017,False
20170719,2017-07-19,2,7,3,2017,False
20170720,2017-07-20,3,7,3,2017,False
20170721,2017-07-21,4,7,3,2017,False
20170722,2017-07-22,5,7,3,2017,True
20170723,2017-07-23,6,7,3,2017,True
20170724,2017-07-24,0,7,3,2017,False
20170725,2017-07-25,1,7,3,2017,False
20170726,2017-07-26,2,7,3,2017,False
20170727,2017-07-27,3,7,3,2017,False
20170728,2017-07-28,4,7,3,2017,False
20170729,2017-07-29,5,7,3,2017,True
20170730,2017-07-30,6,7,3,2017,True
20170731,2017-07-31,0,7,3,2017,False
20170801,2017-08-01,1,8,3,2017,False
20170802,2017-08-02,2,8,3,2017,False
20170803,2017-08-03,3,8,3,2017,False
20170804,2017-08-04,4,8,3,2017,False
20170805,2017-08-05,5,8,3,2017,True
20170806,2017-08-06,6,8,3,2017,True
20170807,2017-08-07,0,8,3,2017,False
20170808,2017-08-08,1,8,3,2017,False
20170809,2017-08-09,2,8,3,2017,False
20170810,2017-08-10,3,8,3,2017,False
20170811,2017-08-11,4,8,3,2017,False
20170812,2017-08-12,5,8,3,2017,True
20170813,2017-08-13,6,8,3,2017,True
20170814,2017-08-14,0,8,3,2017,False
20170815,2017-08-15,1,8,3,2017,False
20170816,2017-08-16,2,8,3,2017,False
20170817,2017-08-17,3,8,3,2017,False
20170818,2017-08-18,4,8,3,2017,False
20170819,2017-08-19,5,8,3,2017,True
20170820,2017-08-20,6,8,3,2017,True
20170821,2017-08-21,0,8,3,2017,False
20170822,2017-08-22,1,8,3,2017,False
20170823,2017-08-23,2,8,3,2017,False
20170824,2017-08-24,3,8,3,2017,False
20170825,2017-08-25,4,8,3,2017,False
20170826,2017-08-26,5,8,3,2017,True
20170827,2017-08-27,6,8,3,2017,True
20170828,2017-08-28,0,8,3,2017,False
20170829,2017-08-29,1,8,3,2017,False
20170830,2017-08-30,2,8,3,2017,False
20170831,2017-08-31,3,8,3,2017,False
20170901,2017-09-01,4,9,3,2017,False
20170902,2017-09-02,5,9,3,2017,True
20170903,2017-09-03,6,9,3,2017,True
20170904,2017-09-04,0,9,3,2017,False
20170905,2017-09-05,1,9,3,2017,False
20170906,2017-09-06,2,9,3,2017,False
20170907,2017-09-07,3,9,3,2017,False
20170908,2017-09-08,4,9,3,2017,False
20170909,2017-09-09,5,9,3,2017,True
20170910,2017-09-10,6,9,3,2017,True
20170911,2017-09-11,0,9,3,2017,False
20170912,2017-09-12,1,9,3,2017,False
20170913,2017-09-13,2,9,3,2017,False
20170914,2017-09-14,3,9,3,2017,False
20170915,2017-09-15,4,9,3,2017,False
20170916,2017-09-16,5,9,3,2017,True
20170917,2017-09-17,6,9,3,2017,True
20170918,2017-09-18,0,9,3,2017,False
20170919,2017-09-19,1,9,3,2017,False
20170920,2017-09-20,2,9,3,2017,False
20170921,2017-09-21,3,9,3,2017,False
20170922,2017-09-22,4,9,3,2017,False
20170923,2017-09-23,5,9,3,2017,True
20170924,2017-09-24,6,9,3,2017,True
20170925,2017-09-25,0,9,3,2017,False
20170926,2017-09-26,1,9,3,2017,False
20170927,2017-09-27,2,9,3,2017,False
20170928,2017-09-28,3,9,3,2017,False
20170929,2017-09-29,4,9,3,2017,False
20170930,2017-09-30,5,9,3,2017,True
20171001,2017-10-01,6,10,4,2017,True
20171002,2017-10-02,0,10,4,2017,False
20171003,2017-10-03,1,10,4,2017,False
20171004,2017-10-04,2,10,4,2017,False
20171005,2017-10-05,3,10,4,2017,False
20171006,2017-10-06,4,10,4,2017,False
20171007,2017-10-07,5,10,4,2017,True
20171008,2017-10-08,6,10,4,2017,True
20171009,2017-10-09,0,10,4,2017,False
20171010,2017-10-10,1,10,4,2017,False
20171011,2017-10-11,2,10,4,2017,False
20171012,2017-10-12,3,10,4,2017,False
20171013,2017-10-13,4,10,4,2017,False
20171014,2017-10-14,5,10,4,2017,True
20171015,2017-10-15,6,10,4,2017,True
20171016,2017-10-16,0,10,4,2017,False
20171017,2017-10-17,1,10,4,2017,False
20171018,2017-10-18,2,10,4,2017,False
20171019,2017-10-19,3,10,4,2017,False
20171020,2017-10-20,4,10,4,2017,False
20171021,2017-10-21,5,10,4,2017,True
20171022,2017-10-22,6,10,4,2017,True
20171023,2017-10-23,0,10,4,2017,False
20171024,2017-10-24,1,10,4,2017,False
20171025,2017-10-25,2,10,4,2017,False
20171026,2017-10-26,3,10,4,2017,False
20171027,2017-10-27,4,10,4,2017,False
20171028,2017-10-28,5,10,4,2017,True
20171029,2017-10-29,6,10,4,2017,True
20171030,2017-10-30,0,10,4,2017,False
20171031,2017-10-31,1,10,4,2017,False
20171101,2017-11-01,2,11,4,2017,False
20171102,2017-11-02,3,11,4,2017,False
20171103,2017-11-03,4,11,4,2017,False
20171104,2017-11-04,5,11,4,2017,True
20171105,2017-11-05,6,11,4,2017,True
20171106,2017-11-06,0,11,4,2017,False
20171107,2017-11-07,1,11,4,2017,False
20171108,2017-11-08,2,11,4,2017,False
20171109,2017-11-09,3,11,4,2017,False
20171110,2017-11-10,4,11,4,2017,False
20171111,2017-11-11,5,11,4,2017,True
20171112,2017-11-12,6,11,4,2017,True
20171113,2017-11-13,0,11,4,2017,False
20171114,2017-11-14,1,11,4,2017,False
20171115,2017-11-15,2,11,4,2017,False
20171116,2017-11-16,3,11,4,2017,False
20171117,2017-11-17,4,11,4,2017,False
20171118,2017-11-18,5,11,4,2017,True
20171119,2017-11-19,6,11,4,2017,True
20171120,2017-11-20,0,11,4,2017,False
20171121,2017-11-21,1,11,4,2017,False
20171122,2017-11-22,2,11,4,2017,False
20171123,2017-11-23,3,11,4,2017,False
20171124,2017-11-24,4,11,4,2017,False
20171125,2017-11-25,5,11,4,2017,True
20171126,2017-11-26,6,11,4,2017,True
20171127,2017-11-27,0,11,4,2017,False
20171128,2017-11-28,1,11,4,2017,False
20171129,2017-11-29,2,11,4,2017,False
20171130,2017-11-30,3,11,4,2017,False
20171201,2017-12-01,4,12,4,2017,False
20171202,2017-12-02,5,12,4,2017,True
20171203,2017-12-03,6,12,4,2017,True
20171204,2017-12-04,0,12,4,2017,False
20171205,2017-12-05,1,12,4,2017,False
20171206,2017-12-06,2,12,4,2017,False
20171207,2017-12-07,3,12,4,2017,False
20171208,2017-12-08,4,12,4,2017,False
20171209,2017-12-09,5,12,4,2017,True
20171210,2017-12-10,6,12,4,2017,True
20171211,2017-12-11,0,12,4,2017,False
20171212,2017-12-12,1,12,4,2017,False
20171213,2017-12-13,2,12,4,2017,False
20171214,2017-12-14,3,12,4,2017,False
20171215,2017-12-15,4,12,4,2017,False
20171216,2017-12-16,5,12,4,2017,True
20171217,2017-12-17,6,12,4,2017,True
20171218,2017-12-18,0,12,4,2017,False
20171219,2017-12-19,1,12,4,2017,False
20171220,2017-12-20,2,12,4,2017,False
20171221,2017-12-21,3,12,4,2017,False
20171222,2017-12-22,4,12,4,2017,False
20171223,2017-12-23,5,12,4,2017,True
20171224,2017-12-24,6,12,4,2017,True
20171225,2017-12-25,0,12,4,2017,False
20171226,2017-12-26,1,12,4,2017,False
20171227,2017-12-27,2,12,4,2017,False
20171228,2017-12-28,3,12,4,2017,False
20171229,2017-12-29,4,12,4,2017,False
20171230,2017-12-30,5,12,4,2017,True
20171231,2017-12-31,6,12,4,2017,True
20180101,2018-01-01,0,1,1,2018,False
20180102,2018-01-02,1,1,1,2018,False
20180103,2018-01-03,2,1,1,2018,False
20180104,2018-01-04,3,1,1,2018,False
20180105,2018-01-05,4,1,1,2018,False
20180106,2018-01-06,5,1,1,2018,True
20180107,2018-01-07,6,1,1,2018,True
20180108,2018-01-08,0,1,1,2018,False
20180109,2018-01-09,1,1,1,2018,False
20180110,2018-01-10,2,1,1,2018,False
20180111,2018-01-11,3,1,1,2018,False
20180112,2018-01-12,4,1,1,2018,False
20180113,2018-01-13,5,1,1,2018,True
20180114,2018-01-14,6,1,1,2018,True
20180115,2018-01-15,0,1,1,2018,False
20180116,2018-01-16,1,1,1,2018,False
20180117,2018-01-17,2,1,1,2018,False
20180118,2018-01-18,3,1,1,2018,False
20180119,2018-01-19,4,1,1,2018,False
20180120,2018-01-20,5,1,1,2018,True
20180121,2018-01-21,6,1,1,2018,True
20180122,2018-01-22,0,1,1,2018,False
20180123,2018-01-23,1,1,1,2018,False
20180124,2018-01-24,2,1,1,2018,False
20180125,2018-01-25,3,1,1,2018,False
20180126,2018-01-26,4,1,1,2018,False
20180127,2018-01-27,5,1,1,2018,True
20180128,2018-01-28,6,1,1,2018,True
20180129,2018-01-29,0,1,1,2018,False
20180130,2018-01-30,1,1,1,2018,False
20180131,2018-01-31,2,1,1,2018,False
20180201,2018-02-01,3,2,1,2018,False
20180202,2018-02-02,4,2,1,2018,False
20180203,2018-02-03,5,2,1,2018,True
20180204,2018-02-04,6,2,1,2018,True
20180205,2018-02-05,0,2,1,2018,False
20180206,2018-02-06,1,2,1,2018,False
20180207,2018-02-07,2,2,1,2018,False
20180208,2018-02-08,3,2,1,2018,False
20180209,2018-02-09,4,2,1,2018,False
20180210,2018-02-10,5,2,1,2018,True
20180211,2018-02-11,6,2,1,2018,True
20180212,2018-02-12,0,2,1,2018,False
20180213,2018-02-13,1,2,1,2018,False
20180214,2018-02-14,2,2,1,2018,False
20180215,2018-02-15,3,2,1,2018,False
20180216,2018-02-16,4,2,1,2018,False
20180217,2018-02-17,5,2,1,2018,True
20180218,2018-02-18,6,2,1,2018,True
20180219,2018-02-19,0,2,1,2018,False
20180220,2018-02-20,1,2,1,2018,False
20180221,2018-02-21,2,2,1,2018,False
20180222,2018-02-22,3,2,1,2018,False
20180223,2018-02-23,4,2,1,2018,False
20180224,2018-02-24,5,2,1,2018,True
20180225,2018-02-25,6,2,1,2018,True
20180226,2018-02-26,0,2,1,2018,False
20180227,2018-02-27,1,2,1,2018,False
20180228,2018-02-28,2,2,1,2018,False
20180301,2018-03-01,3,3,1,2018,False
20180302,2018-03-02,4,3,1,2018,False
20180303,2018-03-03,5,3,1,2018,True
20180304,2018-03-04,6,3,1,2018,True
20180305,2018-03-05,0,3,1,2018,False
20180306,2018-03-06,1,3,1,2018,False
20180307,2018-03-07,2,3,1,2018,False
20180308,2018-03-08,3,3,1,2018,False
20180309,2018-03-09,4,3,1,2018,False
20180310,2018-03-10,5,3,1,2018,True
20180311,2018-03-11,6,3,1,2018,True
20180312,2018-03-12,0,3,1,2018,False
20180313,2018-03-13,1,3,1,2018,False
20180314,2018-03-14,2,3,1,2018,False
20180315,2018-03-15,3,3,1,2018,False
20180316,2018-03-16,4,3,1,2018,False
20180317,2018-03-17,5,3,1,2018,True
20180318,2018-03-18,6,3,1,2018,True
20180319,2018-03-19,0,3,1,2018,False
20180320,2018-03-20,1,3,1,2018,False
20180321,2018-03-21,2,3,1,2018,False
20180322,2018-03-22,3,3,1,2018,False
20180323,2018-03-23,4,3,1,2018,False
20180324,2018-03-24,5,3,1,2018,True
20180325,2018-03-25,6,3,1,2018,True
20180326,2018-03-26,0,3,1,2018,False
20180327,2018-03-27,1,3,1,2018,False
20180328,2018-03-28,2,3,1,2018,False
20180329,2018-03-29,3,3,1,2018,False
20180330,2018-03-30,4,3,1,2018,False
20180331,2018-03-31,5,3,1,2018,True
20180401,2018-04-01,6,4,2,2018,True
20180402,2018-04-02,0,4,2,2018,False
20180403,2018-04-03,1,4,2,2018,False
20180404,2018-04-04,2,4,2,2018,False
20180405,2018-04-05,3,4,2,2018,False
20180406,2018-04-06,4,4,2,2018,False
20180407,2018-04-07,5,4,2,2018,True
20180408,2018-04-08,6,4,2,2018,True
20180409,2018-04-09,0,4,2,2018,False
20180410,2018-04-10,1,4,2,2018,False
20180411,2018-04-11,2,4,2,2018,False
20180412,2018-04-12,3,4,2,2018,False
20180413,2018-04-13,4,4,2,2018,False
20180414,2018-04-14,5,4,2,2018,True
20180415,2018-04-15,6,4,2,2018,True
20180416,2018-04-16,0,4,2,2018,False
20180417,2018-04-17,1,4,2,2018,False
20180418,2018-04-18,2,4,2,2018,False
20180419,2018-04-19,3,4,2,2018,False
20180420,2018-04-20,4,4,2,2018,False
20180421,2018-04-21,5,4,2,2018,True
20180422,2018-04-22,6,4,2,2018,True
20180423,2018-04-23,0,4,2,2018,False
20180424,2018-04-24,1,4,2,2018,False
20180425,2018-04-25,2,4,2,2018,False
20180426,2018-04-26,3,4,2,2018,False
20180427,2018-04-27,4,4,2,2018,False
20180428,2018-04-28,5,4,2,2018,True
20180429,2018-04-29,6,4,2,2018,True
20180430,2018-04-30,0,4,2,2018,False
20180501,2018-05-01,1,5,2,2018,False
20180502,2018-05-02,2,5,2,2018,False
20180503,2018-05-03,3,5,2,2018,False
20180504,2018-05-04,4,5,2,2018,False
20180505,2018-05-05,5,5,2,2018,True
20180506,2018-05-06,6,5,2,2018,True
20180507,2018-05-07,0,5,2,2018,False
20180508,2018-05-08,1,5,2,2018,False
20180509,2018-05-09,2,5,2,2018,False
20180510,2018-05-10,3,5,2,2018,False
20180511,2018-05-11,4,5,2,2018,False
20180512,2018-05-12,5,5,2,2018,True
20180513,2018-05-13,6,5,2,2018,True
20180514,2018-05-14,0,5,2,2018,False
20180515,2018-05-15,1,5,2,2018,False
20180516,2018-05-16,2,5,2,2018,False
20180517,2018-05-17,3,5,2,2018,False
20180518,2018-05-18,4,5,2,2018,False
20180519,2018-05-19,5,5,2,2018,True
20180520,2018-05-20,6,5,2,2018,True
20180521,2018-05-21,0,5,2,2018,False
20180522,2018-05-22,1,5,2,2018,False
20180523,2018-05-23,2,5,2,2018,False
20180524,2018-05-24,3,5,2,2018,False
20180525,2018-05-25,4,5,2,2018,False
20180526,2018-05-26,5,5,2,2018,True
20180527,2018-05-27,6,5,2,2018,True
20180528,2018-05-28,0,5,2,2018,False
20180529,2018-05-29,1,5,2,2018,False
20180530,2018-05-30,2,5,2,2018,False
20180531,2018-05-31,3,5,2,2018,False
20180601,2018-06-01,4,6,2,2018,False
20180602,2018-06-02,5,6,2,2018,True
20180603,2018-06-03,6,6,2,2018,True
20180604,2018-06-04,0,6,2,2018,False
20180605,2018-06-05,1,6,2,2018,False
20180606,2018-06-06,2,6,2,2018,False
20180607,2018-06-07,3,6,2,2018,False
20180608,2018-06-08,4,6,2,2018,False
20180609,2018-06-09,5,6,2,2018,True
20180610,2018-06-10,6,6,2,2018,True
20180611,2018-06-11,0,6,2,2018,False
20180612,2018-06-12,1,6,2,2018,False
20180613,2018-06-13,2,6,2,2018,False
20180614,2018-06-14,3,6,2,2018,False
20180615,2018-06-15,4,6,2,2018,False
20180616,2018-06-16,5,6,2,2018,True
20180617,2018-06-17,6,6,2,2018,True
20180618,2018-06-18,0,6,2,2018,False
20180619,2018-06-19,1,6,2,2018,False
20180620,2018-06-20,2,6,2,2018,False
20180621,2018-06-21,3,6,2,2018,False
20180622,2018-06-22,4,6,2,2018,False
20180623,2018-06-23,5,6,2,2018,True
20180624,2018-06-24,6,6,2,2018,True
20180625,2018-06-25,0,6,2,2018,False
20180626,2018-06-26,1,6,2,2018,False
20180627,2018-06-27,2,6,2,2018,False
20180628,2018-06-28,3,6,2,2018,False
20180629,2018-06-29,4,6,2,2018,False
20180630,2018-06-30,5,6,2,2018,True
20180701,2018-07-01,6,7,3,2018,True
20180702,2018-07-02,0,7,3,2018,False
20180703,2018-07-03,1,7,3,2018,False
20180704,2018-07-04,2,7,3,2018,False
20180705,2018-07-05,3,7,3,2018,False
20180706,2018-07-06,4,7,3,2018,False
20180707,2018-07-07,5,7,3,2018,True
20180708,2018-07-08,6,7,3,2018,True
20180709,2018-07-09,0,7,3,2018,False
20180710,2018-07-10,1,7,3,2018,False
20180711,2018-07-11,2,7,3,2018,False
20180712,2018-07-12,3,7,3,2018,False
20180713,2018-07-13,4,7,3,2018,False
20180714,2018-07-14,5,7,3,2018,True
20180715,2018-07-15,6,7,3,2018,True
20180716,2018-07-16,0,7,3,2018,False
20180717,2018-07-17,1,7,3,2018,False
20180718,2018-07-18,2,7,3,2018,False
20180719,2018-07-19,3,7,3,2018,False
20180720,2018-07-20,4,7,3,2018,False
20180721,2018-07-21,5,7,3,2018,True
20180722,2018-07-22,6,7,3,2018,True
20180723,2018-07-23,0,7,3,2018,False
20180724,2018-07-24,1,7,3,2018,False
20180725,2018-07-25,2,7,3,2018,False
20180726,2018-07-26,3,7,3,2018,False
20180727,2018-07-27,4,7,3,2018,False
20180728,2018-07-28,5,7,3,2018,True
20180729,2018-07-29,6,7,3,2018,True
20180730,2018-07-30,0,7,3,2018,False
20180731,2018-07-31,1,7,3,2018,False
20180801,2018-08-01,2,8,3,2018,False
20180802,2018-08-02,3,8,3,2018,False
20180803,2018-08-03,4,8,3,2018,False
20180804,2018-08-04,5,8,3,2018,True
20180805,2018-08-05,6,8,3,2018,True
20180806,2018-08-06,0,8,3,2018,False
20180807,2018-08-07,1,8,3,2018,False
20180808,2018-08-08,2,8,3,2018,False
20180809,2018-08-09,3,8,3,2018,False
20180810,2018-08-10,4,8,3,2018,False
20180811,2018-08-11,5,8,3,2018,True
20180812,2018-08-12,6,8,3,2018,True
20180813,2018-08-13,0,8,3,2018,False
20180814,2018-08-14,1,8,3,2018,False
20180815,2018-08-15,2,8,3,2018,False
20180816,2018-08-16,3,8,3,2018,False
20180817,2018-08-17,4,8,3,2018,False
20180818,2018-08-18,5,8,3,2018,True
20180819,2018-08-19,6,8,3,2018,True
20180820,2018-08-20,0,8,3,2018,False
20180821,2018-08-21,1,8,3,2018,False
20180822,2018-08-22,2,8,3,2018,False
20180823,2018-08-23,3,8,3,2018,False
20180824,2018-08-24,4,8,3,2018,False
20180825,2018-08-25,5,8,3,2018,True
20180826,2018-08-26,6,8,3,2018,True
20180827,2018-08-27,0,8,3,2018,False
20180828,2018-08-28,1,8,3,2018,False
20180829,2018-08-29,2,8,3,2018,False
20180830,2018-08-30,3,8,3,2018,False
20180831,2018-08-31,4,8,3,2018,False
20180901,2018-09-01,5,9,3,2018,True
20180902,2018-09-02,6,9,3,2018,True
20180903,2018-09-03,0,9,3,2018,False
20180904,2018-09-04,1,9,3,2018,False
20180905,2018-09-05,2,9,3,2018,False
20180906,2018-09-06,3,9,3,2018,False
20180907,2018-09-07,4,9,3,2018,False
20180908,2018-09-08,5,9,3,2018,True
20180909,2018-09-09,6,9,3,2018,True
20180910,2018-09-10,0,9,3,2018,False
20180911,2018-09-11,1,9,3,2018,False
20180912,2018-09-12,2,9,3,2018,False
20180913,2018-09-13,3,9,3,2018,False
20180914,2018-09-14,4,9,3,2018,False
20180915,2018-09-15,5,9,3,2018,True
20180916,2018-09-16,6,9,3,2018,True
20180917,2018-09-17,0,9,3,2018,False
20180918,2018-09-18,1,9,3,2018,False
20180919,2018-09-19,2,9,3,2018,False
20180920,2018-09-20,3,9,3,2018,False
20180921,2018-09-21,4,9,3,2018,False
20180922,2018-09-22,5,9,3,2018,True
20180923,2018-09-23,6,9,3,2018,True
20180924,2018-09-24,0,9,3,2018,False
20180925,2018-09-25,1,9,3,2018,False
20180926,2018-09-26,2,9,3,2018,False
20180927,2018-09-27,3,9,3,2018,False
20180928,2018-09-28,4,9,3,2018,False
20180929,2018-09-29,5,9,3,2018,True
20180930,2018-09-30,6,9,3,2018,True
20181001,2018-10-01,0,10,4,2018,False
20181002,2018-10-02,1,10,4,2018,False
20181003,2018-10-03,2,10,4,2018,False
20181004,2018-10-04,3,10,4,2018,False
20181005,2018-10-05,4,10,4,2018,False
20181006,2018-10-06,5,10,4,2018,True
20181007,2018-10-07,6,10,4,2018,True
20181008,2018-10-08,0,10,4,2018,False
20181009,2018-10-09,1,10,4,2018,False
20181010,2018-10-10,2,10,4,2018,False
20181011,2018-10-11,3,10,4,2018,False
20181012,2018-10-12,4,10,4,2018,False
20181013,2018-10-13,5,10,4,2018,True
20181014,2018-10-14,6,10,4,2018,True
20181015,2018-10-15,0,10,4,2018,False
20181016,2018-10-16,1,10,4,2018,False
20181017,2018-10-17,2,10,4,2018,False
20181018,2018-10-18,3,10,4,2018,False
20181019,2018-10-19,4,10,4,2018,False
20181020,2018-10-20,5,10,4,2018,True
20181021,2018-10-21,6,10,4,2018,True
20181022,2018-10-22,0,10,4,2018,False
20181023,2018-10-23,1,10,4,2018,False
20181024,2018-10-24,2,10,4,2018,False
20181025,2018-10-25,3,10,4,2018,False
20181026,2018-10-26,4,10,4,2018,False
20181027,2018-10-27,5,10,4,2018,True
20181028,2018-10-28,6,10,4,2018,True
20181029,2018-10-29,0,10,4,2018,False
20181030,2018-10-30,1,10,4,2018,False
20181031,2018-10-31,2,10,4,2018,False
20181101,2018-11-01,3,11,4,2018,False
20181102,2018-11-02,4,11,4,2018,False
20181103,2018-11-03,5,11,4,2018,True
20181104,2018-11-04,6,11,4,2018,True
20181105,2018-11-05,0,11,4,2018,False
20181106,2018-11-06,1,11,4,2018,False
20181107,2018-11-07,2,11,4,2018,False
20181108,2018-11-08,3,11,4,2018,False
20181109,2018-11-09,4,11,4,2018,False
20181110,2018-11-10,5,11,4,2018,True
20181111,2018-11-11,6,11,4,2018,True
20181112,2018-11-12,0,11,4,2018,False
20181113,2018-11-13,1,11,4,2018,False
20181114,2018-11-14,2,11,4,2018,False
20181115,2018-11-15,3,11,4,2018,False
20181116,2018-11-16,4,11,4,2018,False
20181117,2018-11-17,5,11,4,2018,True
20181118,2018-11-18,6,11,4,2018,True
20181119,2018-11-19,0,11,4,2018,False
20181120,2018-11-20,1,11,4,2018,False
20181121,2018-11-21,2,11,4,2018,False
20181122,2018-11-22,3,11,4,2018,False
20181123,2018-11-23,4,11,4,2018,False
20181124,2018-11-24,5,11,4,2018,True
20181125,2018-11-25,6,11,4,2018,True
20181126,2018-11-26,0,11,4,2018,False
20181127,2018-11-27,1,11,4,2018,False
20181128,2018-11-28,2,11,4,2018,False
20181129,2018-11-29,3,11,4,2018,False
20181130,2018-11-30,4,11,4,2018,False
20181201,2018-12-01,5,12,4,2018,True
20181202,2018-12-02,6,12,4,2018,True
20181203,2018-12-03,0,12,4,2018,False
20181204,2018-12-04,1,12,4,2018,False
20181205,2018-12-05,2,12,4,2018,False
20181206,2018-12-06,3,12,4,2018,False
20181207,2018-12-07,4,12,4,2018,False
20181208,2018-12-08,5,12,4,2018,True
20181209,2018-12-09,6,12,4,2018,True
20181210,2018-12-10,0,12,4,2018,False
20181211,2018-12-11,1,12,4,2018,False
20181212,2018-12-12,2,12,4,2018,False
20181213,2018-12-13,3,12,4,2018,False
20181214,2018-12-14,4,12,4,2018,False
20181215,2018-12-15,5,12,4,2018,True
20181216,2018-12-16,6,12,4,2018,True
20181217,2018-12-17,0,12,4,2018,False
20181218,2018-12-18,1,12,4,2018,False
20181219,2018-12-19,2,12,4,2018,False
20181220,2018-12-20,3,12,4,2018,False
20181221,2018-12-21,4,12,4,2018,False
20181222,2018-12-22,5,12,4,2018,True
20181223,2018-12-23,6,12,4,2018,True
20181224,2018-12-24,0,12,4,2018,False
20181225,2018-12-25,1,12,4,2018,False
20181226,2018-12-26,2,12,4,2018,False
20181227,2018-12-27,3,12,4,2018,False
20181228,2018-12-28,4,12,4,2018,False
20181229,2018-12-29,5,12,4,2018,True
20181230,2018-12-30,6,12,4,2018,True
20181231,2018-12-31,0,12,4,2018,False
20190101,2019-01-01,1,1,1,2019,False
20190102,2019-01-02,2,1,1,2019,False
20190103,2019-01-03,3,1,1,2019,False
20190104,2019-01-04,4,1,1,2019,False
20190105,2019-01-05,5,1,1,2019,True
20190106,2019-01-06,6,1,1,2019,True
20190107,2019-01-07,0,1,1,2019,False
20190108,2019-01-08,1,1,1,2019,False
20190109,2019-01-09,2,1,1,2019,False
20190110,2019-01-10,3,1,1,2019,False
20190111,2019-01-11,4,1,1,2019,False
20190112,2019-01-12,5,1,1,2019,True
20190113,2019-01-13,6,1,1,2019,True
20190114,2019-01-14,0,1,1,2019,False
20190115,2019-01-15,1,1,1,2019,False
20190116,2019-01-16,2,1,1,2019,False
20190117,2019-01-17,3,1,1,2019,False
20190118,2019-01-18,4,1,1,2019,False
20190119,2019-01-19,5,1,1,2019,True
20190120,2019-01-20,6,1,1,2019,True
20190121,2019-01-21,0,1,1,2019,False
20190122,2019-01-22,1,1,1,2019,False
20190123,2019-01-23,2,1,1,2019,False
20190124,2019-01-24,3,1,1,2019,False
20190125,2019-01-25,4,1,1,2019,False
20190126,2019-01-26,5,1,1,2019,True
20190127,2019-01-27,6,1,1,2019,True
20190128,2019-01-28,0,1,1,2019,False
20190129,2019-01-29,1,1,1,2019,False
20190130,2019-01-30,2,1,1,2019,False
20190131,2019-01-31,3,1,1,2019,False
20190201,2019-02-01,4,2,1,2019,False
20190202,2019-02-02,5,2,1,2019,True
20190203,2019-02-03,6,2,1,2019,True
20190204,2019-02-04,0,2,1,2019,False
20190205,2019-02-05,1,2,1,2019,False
20190206,2019-02-06,2,2,1,2019,False
20190207,2019-02-07,3,2,1,2019,False
20190208,2019-02-08,4,2,1,2019,False
20190209,2019-02-09,5,2,1,2019,True
20190210,2019-02-10,6,2,1,2019,True
20190211,2019-02-11,0,2,1,2019,False
20190212,2019-02-12,1,2,1,2019,False
20190213,2019-02-13,2,2,1,2019,False
20190214,2019-02-14,3,2,1,2019,False
20190215,2019-02-15,4,2,1,2019,False
20190216,2019-02-16,5,2,1,2019,True
20190217,2019-02-17,6,2,1,2019,True
20190218,2019-02-18,0,2,1,2019,False
20190219,2019-02-19,1,2,1,2019,False
20190220,2019-02-20,2,2,1,2019,False
20190221,2019-02-21,3,2,1,2019,False
20190222,2019-02-22,4,2,1,2019,False
20190223,2019-02-23,5,2,1,2019,True
20190224,2019-02-24,6,2,1,2019,True
20190225,2019-02-25,0,2,1,2019,False
20190226,2019-02-26,1,2,1,2019,False
20190227,2019-02-27,2,2,1,2019,False
20190228,2019-02-28,3,2,1,2019,False
20190301,2019-03-01,4,3,1,2019,False
20190302,2019-03-02,5,3,1,2019,True
20190303,2019-03-03,6,3,1,2019,True
20190304,2019-03-04,0,3,1,2019,False
20190305,2019-03-05,1,3,1,2019,False
20190306,2019-03-06,2,3,1,2019,False
20190307,2019-03-07,3,3,1,2019,False
20190308,2019-03-08,4,3,1,2019,False
20190309,2019-03-09,5,3,1,2019,True
20190310,2019-03-10,6,3,1,2019,True
20190311,2019-03-11,0,3,1,2019,False
20190312,2019-03-12,1,3,1,2019,False
20190313,2019-03-13,2,3,1,2019,False
20190314,2019-03-14,3,3,1,2019,False
20190315,2019-03-15,4,3,1,2019,False
20190316,2019-03-16,5,3,1,2019,True
